trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.4, 'e': 0.8638121092267684}",25,0,-220.9247395059555,"{0: 10, 1: 2, 2: 10, 3: 0, 4: 3}",0
184,False,"{'a': 0.4, 'e': 0.8631213358855647}",30,0,-62.913126411722196,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
185,False,"{'a': 0.4, 'e': 0.8624311149420454}",35,0,-188.51873177370376,"{0: 23, 1: 1, 2: 7, 3: 1, 4: 3}",0
186,False,"{'a': 0.4, 'e': 0.8617414459544692}",25,0,-68.01624158302619,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
187,False,"{'a': 0.4, 'e': 0.8610523284814477}",35,12,-69.05714277731674,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 1}",1
188,False,"{'a': 0.4, 'e': 0.8603637620819459}",20,0,-176.387457983128,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0
189,False,"{'a': 0.4, 'e': 0.8596757463152812}",20,0,-172.3225422281069,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
190,False,"{'a': 0.4, 'e': 0.8589882807411234}",25,0,-70.45100336096878,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
191,False,"{'a': 0.4, 'e': 0.8583013649194947}",30,0,-167.84523713303062,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
192,False,"{'a': 0.4, 'e': 0.8576149984107688}",20,0,-133.28677244685178,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
193,False,"{'a': 0.4, 'e': 0.8569291807756713}",20,0,-51.80001078722361,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
194,False,"{'a': 0.4, 'e': 0.8562439115752786}",25,0,-27.723980939948568,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
195,False,"{'a': 0.4, 'e': 0.8555591903710185}",20,0,-118.97803343637366,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
196,False,"{'a': 0.4, 'e': 0.8548750167246695}",25,0,-150.7440160073552,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
197,False,"{'a': 0.4, 'e': 0.8541913901983603}",20,0,-111.10027386377686,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
198,False,"{'a': 0.4, 'e': 0.8535083103545701}",25,0,-138.49642784384747,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
199,False,"{'a': 0.4, 'e': 0.8528257767561276}",25,0,-67.93137085314503,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
200,False,"{'a': 0.4, 'e': 0.8521437889662113}",30,0,-114.87730272151697,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
201,False,"{'a': 0.4, 'e': 0.8514623465483491}",30,0,-54.75385892295212,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
202,False,"{'a': 0.4, 'e': 0.8507814490664177}",20,7,-52.461818703911376,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
203,False,"{'a': 0.4, 'e': 0.8501010960846428}",20,0,-4.909452018708104,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
204,False,"{'a': 0.4, 'e': 0.8494212871675983}",20,0,-69.20825025907881,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
205,False,"{'a': 0.4, 'e': 0.8487420218802068}",35,0,-152.05951373974267,"{0: 23, 1: 1, 2: 8, 3: 1, 4: 2}",0
206,False,"{'a': 0.4, 'e': 0.8480632997877381}",30,18,-19.76928207949302,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
207,False,"{'a': 0.4, 'e': 0.8473851204558103}",30,0,-155.64793975991404,"{0: 20, 1: 1, 2: 4, 3: 3, 4: 2}",0
208,False,"{'a': 0.4, 'e': 0.8467074834503884}",20,0,-19.50861286625296,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
209,False,"{'a': 0.4, 'e': 0.8460303883377849}",30,0,-101.27959205623499,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
210,False,"{'a': 0.4, 'e': 0.8453538346846587}",20,1,-68.96340218695724,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
211,False,"{'a': 0.4, 'e': 0.8446778220580157}",30,0,-52.784003964840515,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
212,False,"{'a': 0.4, 'e': 0.8440023500252075}",25,0,-129.3990863194393,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
213,False,"{'a': 0.4, 'e': 0.8433274181539323}",20,0,-26.00199761462932,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
214,False,"{'a': 0.4, 'e': 0.8426530260122334}",30,8,-162.75905361862263,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 3}",1
215,False,"{'a': 0.4, 'e': 0.8419791731684999}",35,0,-198.92971619044116,"{0: 19, 1: 3, 2: 9, 3: 2, 4: 2}",0
216,False,"{'a': 0.4, 'e': 0.8413058591914659}",20,0,-31.940399470923875,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
217,False,"{'a': 0.4, 'e': 0.8406330836502107}",20,12,9.331569147062599,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.4, 'e': 0.8399608461141576}",25,0,-131.60976687341417,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
219,False,"{'a': 0.4, 'e': 0.8392891461530747}",25,19,-9.011964768664498,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,False,"{'a': 0.4, 'e': 0.8386179833370739}",20,12,-30.771765865926074,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
221,False,"{'a': 0.4, 'e': 0.8379473572366113}",20,0,-76.91769245397671,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
222,False,"{'a': 0.4, 'e': 0.8372772674224858}",25,0,-125.15967521884359,"{0: 14, 1: 3, 2: 4, 3: 4, 4: 0}",0
223,False,"{'a': 0.4, 'e': 0.83660771346584}",25,0,-97.42765136722919,"{0: 14, 1: 5, 2: 3, 3: 3, 4: 0}",0
224,False,"{'a': 0.4, 'e': 0.8359386949381593}",25,11,-57.11516975797696,"{0: 8, 1: 2, 2: 2, 3: 2, 4: 0}",1
225,False,"{'a': 0.4, 'e': 0.835270211411272}",30,11,-87.9805270106627,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 2}",1
226,False,"{'a': 0.4, 'e': 0.8346022624573485}",20,0,-60.1706595678066,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
227,False,"{'a': 0.4, 'e': 0.8339348476489015}",25,0,-65.65372784859254,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
228,False,"{'a': 0.4, 'e': 0.8332679665587854}",20,10,-7.884063321009625,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.4, 'e': 0.8326016187601963}",25,0,-101.62971833456676,"{0: 16, 1: 1, 2: 4, 3: 4, 4: 0}",0
230,False,"{'a': 0.4, 'e': 0.8319358038266718}",25,0,-50.5943337064174,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.4, 'e': 0.8312705213320899}",20,0,-87.91017859880697,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
232,False,"{'a': 0.4, 'e': 0.8306057708506702}",25,0,-114.02542476179771,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
233,False,"{'a': 0.4, 'e': 0.8299415519569722}",25,0,-83.61965936456218,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
234,False,"{'a': 0.4, 'e': 0.8292778642258957}",20,0,-11.632635769022835,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
235,False,"{'a': 0.4, 'e': 0.8286147072326806}",20,0,-33.12759451333653,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
236,False,"{'a': 0.4, 'e': 0.8279520805529065}",20,2,-46.67523694024204,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
237,False,"{'a': 0.4, 'e': 0.8272899837624922}",30,4,-98.09701277567149,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 1}",1
238,False,"{'a': 0.4, 'e': 0.8266284164376957}",25,15,-44.16041290745711,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
239,False,"{'a': 0.4, 'e': 0.8259673781551139}",20,15,-3.413675307644491,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.4, 'e': 0.8253068684916823}",20,0,-82.54916776531022,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
241,False,"{'a': 0.4, 'e': 0.8246468870246748}",30,0,-39.52627846397251,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
242,False,"{'a': 0.4, 'e': 0.8239874333317031}",25,0,-72.1378092575165,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
243,False,"{'a': 0.4, 'e': 0.8233285069907169}",25,17,-21.001804024262135,"{0: 5, 1: 2, 2: 0, 3: 1, 4: 0}",1
244,False,"{'a': 0.4, 'e': 0.8226701075800033}",20,5,-70.86455328970965,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
245,False,"{'a': 0.4, 'e': 0.8220122346781865}",20,0,-47.09143338112162,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
246,False,"{'a': 0.4, 'e': 0.8213548878642281}",30,22,-19.783790019218063,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
247,False,"{'a': 0.4, 'e': 0.8206980667174258}",20,0,-42.04814353155653,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
248,False,"{'a': 0.4, 'e': 0.8200417708174144}",25,18,4.666069585826675,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.4, 'e': 0.8193859997441643}",25,0,-116.56414585712129,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
250,False,"{'a': 0.4, 'e': 0.8187307530779818}",30,0,-129.34815894096155,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
251,False,"{'a': 0.4, 'e': 0.8180760303995094}",20,0,-81.7095499653777,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
252,False,"{'a': 0.4, 'e': 0.8174218312897243}",20,0,-91.86789191639875,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
253,False,"{'a': 0.4, 'e': 0.8167681553299392}",20,0,-53.10631378830968,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
254,False,"{'a': 0.4, 'e': 0.8161150021018013}",30,0,-96.45577825344303,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
255,False,"{'a': 0.4, 'e': 0.8154623711872927}",25,0,-114.81416733774196,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
256,False,"{'a': 0.4, 'e': 0.8148102621687294}",20,11,-8.159366756293998,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
257,False,"{'a': 0.4, 'e': 0.8141586746287618}",25,12,10.599479765477856,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.4, 'e': 0.8135076081503736}",20,0,-57.1490336019376,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
259,False,"{'a': 0.4, 'e': 0.8128570623168825}",35,9,-81.66080155475657,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 1}",1
260,False,"{'a': 0.4, 'e': 0.812207036711939}",25,12,-52.2922555602029,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
261,False,"{'a': 0.4, 'e': 0.8115575309195268}",30,9,-52.782183645575465,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 1}",1
262,False,"{'a': 0.4, 'e': 0.810908544523962}",25,0,-60.416914652365676,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
263,False,"{'a': 0.4, 'e': 0.8102600771098933}",25,0,-31.483893638737243,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
264,False,"{'a': 0.4, 'e': 0.8096121282623018}",35,0,-169.0963799650034,"{0: 24, 1: 2, 2: 5, 3: 1, 4: 3}",0
265,False,"{'a': 0.4, 'e': 0.8089646975664998}",20,0,-58.32495454650724,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
266,False,"{'a': 0.4, 'e': 0.808317784608132}",25,0,-179.1870376170955,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
267,False,"{'a': 0.4, 'e': 0.8076713889731739}",20,0,-29.607358946819588,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
268,False,"{'a': 0.4, 'e': 0.8070255102479323}",20,0,-68.08166012078007,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
269,False,"{'a': 0.4, 'e': 0.8063801480190449}",25,0,-104.37391625427033,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
270,False,"{'a': 0.4, 'e': 0.8057353018734796}",20,0,-45.40653970482907,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
271,False,"{'a': 0.4, 'e': 0.8050909713985351}",25,0,-137.11379356668522,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
272,False,"{'a': 0.4, 'e': 0.8044471561818398}",20,9,-30.8566040675514,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
273,False,"{'a': 0.4, 'e': 0.8038038558113518}",20,2,-134.08385712191262,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 2}",1
274,False,"{'a': 0.4, 'e': 0.8031610698753591}",25,9,-21.82249487676058,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
275,False,"{'a': 0.4, 'e': 0.8025187979624785}",20,0,-162.48159708192992,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
276,False,"{'a': 0.4, 'e': 0.8018770396616559}",25,0,-70.39260917267681,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
277,False,"{'a': 0.4, 'e': 0.8012357945621661}",25,0,-71.107576219056,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
278,False,"{'a': 0.4, 'e': 0.8005950622536122}",25,0,-104.09243576728042,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
279,False,"{'a': 0.4, 'e': 0.7999548423259255}",25,0,-136.75493150960432,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
280,False,"{'a': 0.4, 'e': 0.7993151343693651}",20,0,-31.556541888719032,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
281,False,"{'a': 0.4, 'e': 0.7986759379745181}",20,0,-91.42102237045466,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
282,False,"{'a': 0.4, 'e': 0.7980372527322985}",30,0,-97.04071560901923,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
283,False,"{'a': 0.4, 'e': 0.797399078233948}",20,4,-25.652767344233624,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
284,False,"{'a': 0.4, 'e': 0.7967614140710347}",25,0,-45.180051003860996,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
285,False,"{'a': 0.4, 'e': 0.7961242598354538}",25,0,-2.57814092460727,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
286,False,"{'a': 0.4, 'e': 0.7954876151194261}",25,0,-57.023175643012955,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
287,False,"{'a': 0.4, 'e': 0.7948514795154994}",20,0,-50.73183380381624,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
288,False,"{'a': 0.4, 'e': 0.7942158526165467}",20,0,-83.47302975835541,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
289,False,"{'a': 0.4, 'e': 0.7935807340157668}",20,14,1.8755622224421127,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.4, 'e': 0.7929461233066837}",25,0,-34.831234478252824,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
291,False,"{'a': 0.4, 'e': 0.7923120200831466}",20,10,-69.49573800407013,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
292,False,"{'a': 0.4, 'e': 0.7916784239393294}",25,9,0.3769123768858207,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.4, 'e': 0.7910453344697306}",20,0,-51.33083941335172,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
294,False,"{'a': 0.4, 'e': 0.7904127512691728}",20,15,0.554430629514145,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.4, 'e': 0.7897806739328027}",25,0,-87.4276947038747,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
296,False,"{'a': 0.4, 'e': 0.789149102056091}",25,10,-95.20750178672823,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 2}",1
297,False,"{'a': 0.4, 'e': 0.7885180352348315}",20,11,-57.3254725274406,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
298,False,"{'a': 0.4, 'e': 0.7878874730651415}",30,2,-97.80204236986806,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 2}",1
299,False,"{'a': 0.4, 'e': 0.7872574151434611}",25,0,-84.9850208691194,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
300,False,"{'a': 0.4, 'e': 0.7866278610665534}",20,0,-82.83882656744339,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
301,False,"{'a': 0.4, 'e': 0.7859988104315035}",30,10,-52.38581593659835,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
302,False,"{'a': 0.4, 'e': 0.7853702628357192}",20,0,-55.02742603060019,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
303,False,"{'a': 0.4, 'e': 0.7847422178769299}",30,16,-106.47001704898273,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 2}",1
304,False,"{'a': 0.4, 'e': 0.7841146751531868}",35,16,-143.64164113548435,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 2}",1
305,False,"{'a': 0.4, 'e': 0.7834876342628625}",25,10,-47.023293223749796,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
306,False,"{'a': 0.4, 'e': 0.7828610948046509}",25,0,-111.2823437176134,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
307,False,"{'a': 0.4, 'e': 0.7822350563775667}",20,0,-18.111508420665224,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
308,False,"{'a': 0.4, 'e': 0.7816095185809454}",20,0,-37.304067684262016,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
309,False,"{'a': 0.4, 'e': 0.7809844810144426}",25,0,-69.62067483355868,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
310,False,"{'a': 0.4, 'e': 0.7803599432780343}",25,3,-74.15335918001786,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
311,False,"{'a': 0.4, 'e': 0.7797359049720163}",35,0,-91.56618990922237,"{0: 25, 1: 3, 2: 5, 3: 1, 4: 1}",0
312,False,"{'a': 0.4, 'e': 0.7791123656970042}",25,0,-37.66805113303191,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
313,False,"{'a': 0.4, 'e': 0.7784893250539325}",20,0,-106.04400025550378,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
314,False,"{'a': 0.4, 'e': 0.7778667826440556}",20,0,-35.706363700186195,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
315,False,"{'a': 0.4, 'e': 0.7772447380689461}",30,0,-164.8991899733216,"{0: 22, 1: 0, 2: 3, 3: 2, 4: 3}",0
316,False,"{'a': 0.4, 'e': 0.7766231909304956}",20,0,-18.72150364020881,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
317,False,"{'a': 0.4, 'e': 0.7760021408309137}",20,0,-124.04401862803853,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
318,False,"{'a': 0.4, 'e': 0.7753815873727283}",25,0,-78.480510521437,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
319,False,"{'a': 0.4, 'e': 0.7747615301587855}",20,0,-41.711534440548725,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
320,False,"{'a': 0.4, 'e': 0.7741419687922484}",30,0,-129.71252252009714,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",1
321,False,"{'a': 0.4, 'e': 0.7735229028765976}",25,0,-70.70336964535696,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
322,False,"{'a': 0.4, 'e': 0.7729043320156312}",20,0,-155.65103854719004,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
323,False,"{'a': 0.4, 'e': 0.7722862558134637}",25,0,-73.76283633509483,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
324,False,"{'a': 0.4, 'e': 0.7716686738745262}",20,10,-30.104141637203874,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
325,False,"{'a': 0.4, 'e': 0.7710515858035663}",25,0,-136.17832582461324,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
326,False,"{'a': 0.4, 'e': 0.7704349912056476}",25,0,-82.23784844582059,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
327,False,"{'a': 0.4, 'e': 0.7698188896861496}",30,0,-162.50223333593726,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
328,False,"{'a': 0.4, 'e': 0.7692032808507674}",20,0,-5.789195448891699,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
329,False,"{'a': 0.4, 'e': 0.7685881643055111}",25,5,1.7361874791348986,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.4, 'e': 0.7679735396567061}",20,0,-89.6509833661031,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
331,False,"{'a': 0.4, 'e': 0.7673594065109929}",20,0,-20.15898971655798,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
332,False,"{'a': 0.4, 'e': 0.7667457644753259}",25,8,-22.8169744816305,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
333,False,"{'a': 0.4, 'e': 0.7661326131569743}",20,0,-75.9035125864878,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
334,False,"{'a': 0.4, 'e': 0.7655199521635214}",20,0,-50.84287018645603,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
335,False,"{'a': 0.4, 'e': 0.764907781102864}",30,0,-130.54692500994804,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 2}",0
336,False,"{'a': 0.4, 'e': 0.7642960995832125}",25,5,15.916484464379797,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.4, 'e': 0.763684907213091}",20,0,-77.95288110419953,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
338,False,"{'a': 0.4, 'e': 0.763074203601336}",30,14,5.603658628025944,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.4, 'e': 0.7624639883570975}",20,1,-35.30552648415237,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
340,False,"{'a': 0.4, 'e': 0.7618542610898376}",25,0,-50.079838218136295,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
341,False,"{'a': 0.4, 'e': 0.7612450214093307}",20,0,-143.61465537123118,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
342,False,"{'a': 0.4, 'e': 0.7606362689256635}",20,0,-144.75732481998224,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
343,False,"{'a': 0.4, 'e': 0.7600280032492344}",20,0,-52.02770388660936,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
344,False,"{'a': 0.4, 'e': 0.7594202239907533}",20,0,-27.228351741583584,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
345,False,"{'a': 0.4, 'e': 0.7588129307612413}",25,0,-132.17948472706573,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
346,False,"{'a': 0.4, 'e': 0.7582061231720312}",25,0,-89.91721527342634,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
347,False,"{'a': 0.4, 'e': 0.7575998008347656}",30,6,-147.79608493693877,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 3}",1
348,False,"{'a': 0.4, 'e': 0.7569939633613985}",25,1,-128.9544010552496,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 2}",1
349,False,"{'a': 0.4, 'e': 0.7563886103641938}",25,5,-143.33866156975344,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",1
350,False,"{'a': 0.4, 'e': 0.7557837414557255}",20,0,-35.15460281474728,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
351,False,"{'a': 0.4, 'e': 0.7551793562488776}",25,6,-66.18932465463729,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
352,False,"{'a': 0.4, 'e': 0.7545754543568433}",30,0,-18.816818046168915,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
353,False,"{'a': 0.4, 'e': 0.7539720353931256}",25,12,-78.41438038513203,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
354,False,"{'a': 0.4, 'e': 0.7533690989715364}",25,4,-52.980614217837825,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
355,False,"{'a': 0.4, 'e': 0.7527666447061963}",20,0,-69.04879985983244,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
356,False,"{'a': 0.4, 'e': 0.7521646722115344}",20,12,17.45223386537175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.4, 'e': 0.7515631811022883}",20,0,-58.34277194423843,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
358,False,"{'a': 0.4, 'e': 0.7509621709935039}",25,0,-123.8004773382142,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
359,False,"{'a': 0.4, 'e': 0.7503616415005345}",30,0,21.034271157223348,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
360,False,"{'a': 0.4, 'e': 0.7497615922390413}",25,1,-117.95411018669395,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 1}",1
361,False,"{'a': 0.4, 'e': 0.7491620228249927}",25,6,-5.547671660871273,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
362,False,"{'a': 0.4, 'e': 0.7485629328746644}",25,0,-106.15614113882899,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
363,False,"{'a': 0.4, 'e': 0.7479643220046385}",20,0,-105.92731138180794,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
364,False,"{'a': 0.4, 'e': 0.7473661898318044}",20,14,2.1730814259521285,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.4, 'e': 0.7467685359733571}",25,0,-52.60483278750576,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
366,False,"{'a': 0.4, 'e': 0.7461713600467984}",35,26,9.78784670858693,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
